,start_lat,start_long,start_index,end_lat,end_long,park_index,day,record_hour,distance_m,time_travel_s
332,37.467632,126.947108,2,37.455393,126.954787,1,2022-06-24,18,2.2354,227
333,37.467632,126.947108,2,37.454972,126.951899,2,2022-06-24,18,1.7011,180
334,37.467632,126.947108,2,37.460319,126.948958,3,2022-06-24,18,0.89,143
335,37.467632,126.947108,2,37.463096,126.954647,4,2022-06-24,18,1.2022,224
336,37.467632,126.947108,2,37.457313,126.952549,5,2022-06-24,18,2.7166,304
337,37.470579,126.952287,3,37.453852,126.950869,0,2022-06-24,18,2.2161,848
338,37.470579,126.952287,3,37.454972,126.951899,2,2022-06-24,18,2.2306,1077
339,37.470579,126.952287,3,37.457313,126.952549,5,2022-06-24,18,2.6876,312
340,37.47089,126.958315,4,37.453852,126.950869,0,2022-06-24,18,2.3416,523
341,37.47089,126.958315,4,37.454972,126.951899,2,2022-06-24,18,2.3883,577
342,37.47089,126.958315,4,37.457313,126.952549,5,2022-06-24,18,2.3207,631
343,37.454492,126.954166,5,37.454972,126.951899,2,2022-06-24,18,0.4345,183
344,37.454492,126.954166,5,37.460319,126.948958,3,2022-06-24,18,1.1845,376
345,37.454492,126.954166,5,37.457313,126.952549,5,2022-06-24,18,0.4925,210
346,37.469163,126.964951,6,37.455393,126.954787,1,2022-06-24,18,2.2386,245
347,37.469163,126.964951,6,37.454972,126.951899,2,2022-06-24,18,2.7858,241
348,37.469163,126.964951,6,37.460319,126.948958,3,2022-06-24,18,3.2911,340
349,37.469163,126.964951,6,37.463096,126.954647,4,2022-06-24,18,1.8491,244
350,37.469163,126.964951,6,37.457313,126.952549,5,2022-06-24,18,2.7182,265
351,37.477839,126.959765,7,37.453852,126.950869,0,2022-06-24,18,3.4907,273
352,37.477839,126.959765,7,37.454972,126.951899,2,2022-06-24,18,3.5373,302
353,37.477839,126.959765,7,37.457313,126.952549,5,2022-06-24,18,3.4697,994
354,37.460598,126.949101,8,37.453852,126.950869,0,2022-06-24,18,1.2505,476
355,37.460598,126.949101,8,37.455393,126.954787,1,2022-06-24,18,1.7526,663
356,37.460598,126.949101,8,37.460319,126.948958,3,2022-06-24,18,0.4538,385
357,37.460598,126.949101,8,37.463096,126.954647,4,2022-06-24,18,1.6335,735
358,37.460598,126.949101,8,37.457313,126.952549,5,2022-06-24,18,2.1308,957
359,37.447096,126.950394,9,37.453852,126.950869,0,2022-06-24,18,0.8916,162
360,37.447096,126.950394,9,37.455393,126.954787,1,2022-06-24,18,1.0847,120
361,37.447096,126.950394,9,37.454972,126.951899,2,2022-06-24,18,1.17,210
362,37.447096,126.950394,9,37.463096,126.954647,4,2022-06-24,18,2.1179,138
363,37.447096,126.950394,9,37.457313,126.952549,5,2022-06-24,18,1.4645,217
364,37.472462,126.953087,10,37.455393,126.954787,1,2022-06-24,18,2.4301,230
365,37.472462,126.953087,10,37.454972,126.951899,2,2022-06-24,18,2.4526,990
366,37.472462,126.953087,10,37.463096,126.954647,4,2022-06-24,18,1.3969,251
367,37.470883,126.942883,11,37.453852,126.950869,0,2022-06-24,18,2.4945,385
368,37.470883,126.942883,11,37.455393,126.954787,1,2022-06-24,18,3.0433,693
369,37.470883,126.942883,11,37.454972,126.951899,2,2022-06-24,18,2.509,449
370,37.470883,126.942883,11,37.460319,126.948958,3,2022-06-24,18,1.6979,382
371,37.470883,126.942883,11,37.463096,126.954647,4,2022-06-24,18,2.0101,566
372,37.470883,126.942883,11,37.457313,126.952549,5,2022-06-24,18,3.5245,942
373,37.476741,126.952437,13,37.455393,126.954787,1,2022-06-24,18,2.9081,270
374,37.476741,126.952437,13,37.454972,126.951899,2,2022-06-24,18,2.929,936
375,37.476741,126.952437,13,37.460319,126.948958,3,2022-06-24,18,2.1179,753
376,37.476741,126.952437,13,37.463096,126.954647,4,2022-06-24,18,1.8749,261
377,37.476741,126.952437,13,37.457313,126.952549,5,2022-06-24,18,3.3877,343
378,37.475664,126.952545,14,37.453852,126.950869,0,2022-06-24,18,2.8035,830
379,37.475664,126.952545,14,37.455393,126.954787,1,2022-06-24,18,2.7954,284
380,37.475664,126.952545,14,37.454972,126.951899,2,2022-06-24,18,2.818,993
381,37.475664,126.952545,14,37.463096,126.954647,4,2022-06-24,18,1.7622,290
382,37.478891,126.949992,15,37.453852,126.950869,0,2022-06-24,18,3.3346,201
383,37.478891,126.949992,15,37.455393,126.954787,1,2022-06-24,18,3.3265,214
384,37.478891,126.949992,15,37.454972,126.951899,2,2022-06-24,18,3.349,236
385,37.482838,126.946405,16,37.453852,126.950869,0,2022-06-24,18,4.1231,268
386,37.482838,126.946405,16,37.454972,126.951899,2,2022-06-24,18,4.1376,274
387,37.482838,126.946405,16,37.460319,126.948958,3,2022-06-24,18,3.3265,248
388,37.482838,126.946405,16,37.463096,126.954647,4,2022-06-24,18,3.0835,256
389,37.482838,126.946405,16,37.457313,126.952549,5,2022-06-24,18,4.5963,324
390,37.480794,126.95568,17,37.453852,126.950869,0,2022-06-24,18,3.7803,221
391,37.480794,126.95568,17,37.454972,126.951899,2,2022-06-24,18,3.7948,246
392,37.480794,126.95568,17,37.460319,126.948958,3,2022-06-24,18,2.9837,968
393,37.480794,126.95568,17,37.463096,126.954647,4,2022-06-24,18,2.7407,1005
394,37.480794,126.95568,17,37.457313,126.952549,5,2022-06-24,18,3.7626,967
395,37.468294,126.951011,18,37.454972,126.951899,2,2022-06-24,18,1.9457,1071
396,37.468294,126.951011,18,37.463096,126.954647,4,2022-06-24,18,0.89,182
397,37.468294,126.951011,18,37.457313,126.952549,5,2022-06-24,18,2.4028,304
398,37.452842,126.953157,19,37.453852,126.950869,0,2022-06-24,18,0.3782,184
399,37.452842,126.953157,19,37.455393,126.954787,1,2022-06-24,18,0.3203,56
400,37.452842,126.953157,19,37.454972,126.951899,2,2022-06-24,18,0.4249,203
401,37.452842,126.953157,19,37.460319,126.948958,3,2022-06-24,18,1.1748,420
402,37.452842,126.953157,19,37.463096,126.954647,4,2022-06-24,18,1.3535,138
403,37.452842,126.953157,19,37.457313,126.952549,5,2022-06-24,18,0.6985,224
404,37.458845,126.955165,0,37.455393,126.954787,1,2022-07-02,16,0.9737,719
405,37.458845,126.955165,0,37.454972,126.951899,2,2022-07-02,16,1.4211,880
406,37.458845,126.955165,0,37.457313,126.952549,5,2022-07-02,16,0.4957,358
407,37.465666,126.949285,1,37.455393,126.954787,1,2022-07-02,16,1.8684,247
408,37.465666,126.949285,1,37.454972,126.951899,2,2022-07-02,16,1.4661,266
409,37.467632,126.947108,2,37.454972,126.951899,2,2022-07-02,16,1.7011,183
410,37.467632,126.947108,2,37.463096,126.954647,4,2022-07-02,16,1.2022,207
411,37.470579,126.952287,3,37.453852,126.950869,0,2022-07-02,16,2.2161,499
412,37.470579,126.952287,3,37.454972,126.951899,2,2022-07-02,16,2.2306,608
413,37.47089,126.958315,4,37.453852,126.950869,0,2022-07-02,16,2.3416,527
414,37.47089,126.958315,4,37.455393,126.954787,1,2022-07-02,16,1.8411,490
415,37.47089,126.958315,4,37.463096,126.954647,4,2022-07-02,16,1.4516,414
416,37.454492,126.954166,5,37.455393,126.954787,1,2022-07-02,16,0.1143,42
417,37.454492,126.954166,5,37.457313,126.952549,5,2022-07-02,16,0.4925,210
418,37.469163,126.964951,6,37.455393,126.954787,1,2022-07-02,16,2.2386,246
419,37.469163,126.964951,6,37.463096,126.954647,4,2022-07-02,16,1.8491,265
420,37.469163,126.964951,6,37.457313,126.952549,5,2022-07-02,16,2.7182,269
421,37.477839,126.959765,7,37.453852,126.950869,0,2022-07-02,16,3.4907,860
422,37.477839,126.959765,7,37.455393,126.954787,1,2022-07-02,16,2.9902,1347
423,37.477839,126.959765,7,37.454972,126.951899,2,2022-07-02,16,3.5373,1533
424,37.447096,126.950394,9,37.455393,126.954787,1,2022-07-02,16,1.0847,125
425,37.447096,126.950394,9,37.460319,126.948958,3,2022-07-02,16,1.5723,160
426,37.472462,126.953087,10,37.453852,126.950869,0,2022-07-02,16,2.4382,498
427,37.472462,126.953087,10,37.455393,126.954787,1,2022-07-02,16,2.4301,211
428,37.472462,126.953087,10,37.454972,126.951899,2,2022-07-02,16,2.4526,585
429,37.470883,126.942883,11,37.453852,126.950869,0,2022-07-02,16,2.4945,153
430,37.470883,126.942883,11,37.455393,126.954787,1,2022-07-02,16,3.0433,239
431,37.470883,126.942883,11,37.460319,126.948958,3,2022-07-02,16,1.6979,161
432,37.470883,126.942883,11,37.463096,126.954647,4,2022-07-02,16,2.0101,922
433,37.470883,126.942883,11,37.457313,126.952549,5,2022-07-02,16,3.5245,1673
434,37.476741,126.952437,13,37.455393,126.954787,1,2022-07-02,16,2.9081,291
435,37.476741,126.952437,13,37.460319,126.948958,3,2022-07-02,16,2.1179,461
436,37.475664,126.952545,14,37.453852,126.950869,0,2022-07-02,16,2.8035,510
437,37.475664,126.952545,14,37.455393,126.954787,1,2022-07-02,16,2.7954,277
438,37.475664,126.952545,14,37.454972,126.951899,2,2022-07-02,16,2.818,619
439,37.475664,126.952545,14,37.463096,126.954647,4,2022-07-02,16,1.7622,282
440,37.475664,126.952545,14,37.457313,126.952549,5,2022-07-02,16,3.275,345
441,37.478891,126.949992,15,37.463096,126.954647,4,2022-07-02,16,2.2933,900
442,37.482838,126.946405,16,37.453852,126.950869,0,2022-07-02,16,4.1231,277
443,37.482838,126.946405,16,37.454972,126.951899,2,2022-07-02,16,4.1376,285
444,37.482838,126.946405,16,37.460319,126.948958,3,2022-07-02,16,3.3265,889
445,37.482838,126.946405,16,37.463096,126.954647,4,2022-07-02,16,3.0835,905
446,37.482838,126.946405,16,37.457313,126.952549,5,2022-07-02,16,4.5963,317
447,37.480794,126.95568,17,37.453852,126.950869,0,2022-07-02,16,3.7803,237
448,37.480794,126.95568,17,37.454972,126.951899,2,2022-07-02,16,3.7948,241
449,37.480794,126.95568,17,37.460319,126.948958,3,2022-07-02,16,2.9837,959
450,37.480794,126.95568,17,37.463096,126.954647,4,2022-07-02,16,2.7407,1010
451,37.468294,126.951011,18,37.453852,126.950869,0,2022-07-02,16,1.9312,512
452,37.468294,126.951011,18,37.455393,126.954787,1,2022-07-02,16,1.9232,213
453,37.468294,126.951011,18,37.454972,126.951899,2,2022-07-02,16,1.9457,606
454,37.468294,126.951011,18,37.460319,126.948958,3,2022-07-02,16,1.1346,430
455,37.468294,126.951011,18,37.457313,126.952549,5,2022-07-02,16,2.4028,314
456,37.452842,126.953157,19,37.454972,126.951899,2,2022-07-02,16,0.4249,204
457,37.458845,126.955165,0,37.453852,126.950869,0,2022-06-24,17,1.3744,875
458,37.458845,126.955165,0,37.454972,126.951899,2,2022-06-24,17,1.4211,873
459,37.458845,126.955165,0,37.460319,126.948958,3,2022-06-24,17,1.3261,1060
460,37.458845,126.955165,0,37.463096,126.954647,4,2022-06-24,17,2.0069,928
461,37.465666,126.949285,1,37.453852,126.950869,0,2022-06-24,17,1.4516,238
462,37.465666,126.949285,1,37.455393,126.954787,1,2022-06-24,17,1.8684,242
463,37.465666,126.949285,1,37.454972,126.951899,2,2022-06-24,17,1.4661,266
464,37.465666,126.949285,1,37.463096,126.954647,4,2022-06-24,17,0.8352,162
465,37.465666,126.949285,1,37.457313,126.952549,5,2022-06-24,17,2.348,332
466,37.467632,126.947108,2,37.454972,126.951899,2,2022-06-24,17,1.7011,174
467,37.467632,126.947108,2,37.460319,126.948958,3,2022-06-24,17,0.89,137
468,37.467632,126.947108,2,37.463096,126.954647,4,2022-06-24,17,1.2022,217
469,37.470579,126.952287,3,37.453852,126.950869,0,2022-06-24,17,2.2161,524
470,37.470579,126.952287,3,37.455393,126.954787,1,2022-06-24,17,2.208,251
471,37.470579,126.952287,3,37.454972,126.951899,2,2022-06-24,17,2.2306,628
472,37.470579,126.952287,3,37.460319,126.948958,3,2022-06-24,17,1.4194,472
473,37.470579,126.952287,3,37.463096,126.954647,4,2022-06-24,17,1.1748,224
474,37.47089,126.958315,4,37.455393,126.954787,1,2022-06-24,17,1.8411,501
475,37.47089,126.958315,4,37.454972,126.951899,2,2022-06-24,17,2.3883,615
476,37.47089,126.958315,4,37.460319,126.948958,3,2022-06-24,17,2.8936,888
477,37.47089,126.958315,4,37.463096,126.954647,4,2022-06-24,17,1.4516,425
478,37.47089,126.958315,4,37.457313,126.952549,5,2022-06-24,17,2.3207,665
479,37.454492,126.954166,5,37.455393,126.954787,1,2022-06-24,17,0.1143,42
480,37.454492,126.954166,5,37.454972,126.951899,2,2022-06-24,17,0.4345,191
481,37.454492,126.954166,5,37.457313,126.952549,5,2022-06-24,17,0.4925,210
482,37.469163,126.964951,6,37.453852,126.950869,0,2022-06-24,17,2.7391,226
483,37.469163,126.964951,6,37.455393,126.954787,1,2022-06-24,17,2.2386,231
484,37.469163,126.964951,6,37.463096,126.954647,4,2022-06-24,17,1.8491,247
485,37.469163,126.964951,6,37.457313,126.952549,5,2022-06-24,17,2.7182,275
486,37.477839,126.959765,7,37.455393,126.954787,1,2022-06-24,17,2.9902,786
487,37.477839,126.959765,7,37.454972,126.951899,2,2022-06-24,17,3.5373,890
488,37.477839,126.959765,7,37.460319,126.948958,3,2022-06-24,17,3.3909,236
489,37.477839,126.959765,7,37.457313,126.952549,5,2022-06-24,17,3.4697,1004
490,37.460598,126.949101,8,37.453852,126.950869,0,2022-06-24,17,1.2505,513
491,37.460598,126.949101,8,37.455393,126.954787,1,2022-06-24,17,1.7526,675
492,37.460598,126.949101,8,37.454972,126.951899,2,2022-06-24,17,1.2666,588
493,37.460598,126.949101,8,37.463096,126.954647,4,2022-06-24,17,1.6335,733
494,37.447096,126.950394,9,37.453852,126.950869,0,2022-06-24,17,0.8916,172
495,37.447096,126.950394,9,37.455393,126.954787,1,2022-06-24,17,1.0847,120
496,37.447096,126.950394,9,37.460319,126.948958,3,2022-06-24,17,1.5723,152
497,37.447096,126.950394,9,37.457313,126.952549,5,2022-06-24,17,1.4645,222
498,37.472462,126.953087,10,37.453852,126.950869,0,2022-06-24,17,2.4382,510
499,37.472462,126.953087,10,37.460319,126.948958,3,2022-06-24,17,1.6415,452
500,37.472462,126.953087,10,37.457313,126.952549,5,2022-06-24,17,2.9097,290
501,37.470883,126.942883,11,37.455393,126.954787,1,2022-06-24,17,3.0433,663
502,37.470883,126.942883,11,37.460319,126.948958,3,2022-06-24,17,1.6979,401
503,37.470883,126.942883,11,37.463096,126.954647,4,2022-06-24,17,2.0101,553
504,37.470883,126.942883,11,37.457313,126.952549,5,2022-06-24,17,3.5245,938
505,37.476741,126.952437,13,37.453852,126.950869,0,2022-06-24,17,2.9145,496
506,37.476741,126.952437,13,37.454972,126.951899,2,2022-06-24,17,2.929,602
507,37.476741,126.952437,13,37.460319,126.948958,3,2022-06-24,17,2.1179,485
508,37.476741,126.952437,13,37.463096,126.954647,4,2022-06-24,17,1.8749,273
509,37.476741,126.952437,13,37.457313,126.952549,5,2022-06-24,17,3.3877,342
510,37.475664,126.952545,14,37.453852,126.950869,0,2022-06-24,17,2.8035,523
511,37.475664,126.952545,14,37.454972,126.951899,2,2022-06-24,17,2.818,604
512,37.475664,126.952545,14,37.460319,126.948958,3,2022-06-24,17,2.0069,485
513,37.475664,126.952545,14,37.463096,126.954647,4,2022-06-24,17,1.7622,279
514,37.475664,126.952545,14,37.457313,126.952549,5,2022-06-24,17,3.275,370
515,37.478891,126.949992,15,37.455393,126.954787,1,2022-06-24,17,3.3265,212
516,37.478891,126.949992,15,37.463096,126.954647,4,2022-06-24,17,2.2933,196
517,37.478891,126.949992,15,37.457313,126.952549,5,2022-06-24,17,3.8061,275
518,37.482838,126.946405,16,37.454972,126.951899,2,2022-06-24,17,4.1376,283
519,37.482838,126.946405,16,37.460319,126.948958,3,2022-06-24,17,3.3265,236
520,37.482838,126.946405,16,37.457313,126.952549,5,2022-06-24,17,4.5963,336
521,37.480794,126.95568,17,37.453852,126.950869,0,2022-06-24,17,3.7803,233
522,37.480794,126.95568,17,37.454972,126.951899,2,2022-06-24,17,3.7948,249
523,37.480794,126.95568,17,37.460319,126.948958,3,2022-06-24,17,2.9837,958
524,37.480794,126.95568,17,37.457313,126.952549,5,2022-06-24,17,3.7626,957
525,37.468294,126.951011,18,37.453852,126.950869,0,2022-06-24,17,1.9312,527
526,37.468294,126.951011,18,37.455393,126.954787,1,2022-06-24,17,1.9232,203
527,37.468294,126.951011,18,37.460319,126.948958,3,2022-06-24,17,1.1346,811
528,37.468294,126.951011,18,37.463096,126.954647,4,2022-06-24,17,0.89,204
529,37.468294,126.951011,18,37.457313,126.952549,5,2022-06-24,17,2.4028,287
530,37.452842,126.953157,19,37.453852,126.950869,0,2022-06-24,17,0.3782,187
531,37.452842,126.953157,19,37.455393,126.954787,1,2022-06-24,17,0.3203,56
532,37.452842,126.953157,19,37.454972,126.951899,2,2022-06-24,17,0.4249,207
533,37.452842,126.953157,19,37.460319,126.948958,3,2022-06-24,17,1.1748,393
534,37.452842,126.953157,19,37.457313,126.952549,5,2022-06-24,17,0.6985,224
535,37.458845,126.955165,0,37.453852,126.950869,0,2022-06-28,17,1.3744,872
536,37.458845,126.955165,0,37.454972,126.951899,2,2022-06-28,17,1.4211,888
537,37.458845,126.955165,0,37.460319,126.948958,3,2022-06-28,17,1.3261,1033
538,37.458845,126.955165,0,37.463096,126.954647,4,2022-06-28,17,2.0069,954
539,37.465666,126.949285,1,37.455393,126.954787,1,2022-06-28,17,1.8684,240
540,37.465666,126.949285,1,37.454972,126.951899,2,2022-06-28,17,1.4661,266
541,37.465666,126.949285,1,37.460319,126.948958,3,2022-06-28,17,0.6534,154
542,37.465666,126.949285,1,37.463096,126.954647,4,2022-06-28,17,0.8352,169
543,37.465666,126.949285,1,37.457313,126.952549,5,2022-06-28,17,2.348,350
544,37.467632,126.947108,2,37.455393,126.954787,1,2022-06-28,17,2.2354,236
545,37.467632,126.947108,2,37.454972,126.951899,2,2022-06-28,17,1.7011,181
546,37.467632,126.947108,2,37.460319,126.948958,3,2022-06-28,17,0.89,148
547,37.467632,126.947108,2,37.463096,126.954647,4,2022-06-28,17,1.2022,231
548,37.467632,126.947108,2,37.457313,126.952549,5,2022-06-28,17,2.7166,324
549,37.470579,126.952287,3,37.453852,126.950869,0,2022-06-28,17,2.2161,506
550,37.470579,126.952287,3,37.455393,126.954787,1,2022-06-28,17,2.208,257
551,37.470579,126.952287,3,37.454972,126.951899,2,2022-06-28,17,2.2306,608
552,37.470579,126.952287,3,37.463096,126.954647,4,2022-06-28,17,1.1748,227
553,37.47089,126.958315,4,37.455393,126.954787,1,2022-06-28,17,1.8411,496
554,37.47089,126.958315,4,37.457313,126.952549,5,2022-06-28,17,2.3207,666
555,37.454492,126.954166,5,37.453852,126.950869,0,2022-06-28,17,0.3879,160
556,37.454492,126.954166,5,37.455393,126.954787,1,2022-06-28,17,0.1143,42
557,37.454492,126.954166,5,37.454972,126.951899,2,2022-06-28,17,0.4345,192
558,37.454492,126.954166,5,37.460319,126.948958,3,2022-06-28,17,1.1845,409
559,37.454492,126.954166,5,37.463096,126.954647,4,2022-06-28,17,1.1475,115
560,37.454492,126.954166,5,37.457313,126.952549,5,2022-06-28,17,0.4925,210
561,37.469163,126.964951,6,37.453852,126.950869,0,2022-06-28,17,2.7391,227
562,37.469163,126.964951,6,37.454972,126.951899,2,2022-06-28,17,2.7858,240
563,37.469163,126.964951,6,37.457313,126.952549,5,2022-06-28,17,2.7182,279
564,37.477839,126.959765,7,37.453852,126.950869,0,2022-06-28,17,3.4907,863
565,37.477839,126.959765,7,37.455393,126.954787,1,2022-06-28,17,2.9902,780
566,37.477839,126.959765,7,37.454972,126.951899,2,2022-06-28,17,3.5373,879
567,37.477839,126.959765,7,37.457313,126.952549,5,2022-06-28,17,3.4697,1007
568,37.460598,126.949101,8,37.453852,126.950869,0,2022-06-28,17,1.2505,480
569,37.460598,126.949101,8,37.455393,126.954787,1,2022-06-28,17,1.7526,663
570,37.460598,126.949101,8,37.454972,126.951899,2,2022-06-28,17,1.2666,586
571,37.460598,126.949101,8,37.460319,126.948958,3,2022-06-28,17,0.4538,378
572,37.460598,126.949101,8,37.463096,126.954647,4,2022-06-28,17,1.6335,733
573,37.460598,126.949101,8,37.457313,126.952549,5,2022-06-28,17,2.1308,994
574,37.447096,126.950394,9,37.453852,126.950869,0,2022-06-28,17,0.8916,171
575,37.447096,126.950394,9,37.455393,126.954787,1,2022-06-28,17,1.0847,125
576,37.447096,126.950394,9,37.454972,126.951899,2,2022-06-28,17,1.17,205
577,37.447096,126.950394,9,37.463096,126.954647,4,2022-06-28,17,2.1179,133
578,37.447096,126.950394,9,37.457313,126.952549,5,2022-06-28,17,1.4645,212
579,37.472462,126.953087,10,37.453852,126.950869,0,2022-06-28,17,2.4382,528
580,37.472462,126.953087,10,37.455393,126.954787,1,2022-06-28,17,2.4301,223
581,37.472462,126.953087,10,37.454972,126.951899,2,2022-06-28,17,2.4526,589
582,37.472462,126.953087,10,37.457313,126.952549,5,2022-06-28,17,2.9097,298
583,37.470883,126.942883,11,37.455393,126.954787,1,2022-06-28,17,3.0433,681
584,37.470883,126.942883,11,37.463096,126.954647,4,2022-06-28,17,2.0101,575
585,37.476741,126.952437,13,37.455393,126.954787,1,2022-06-28,17,2.9081,288
586,37.476741,126.952437,13,37.454972,126.951899,2,2022-06-28,17,2.929,598
587,37.476741,126.952437,13,37.460319,126.948958,3,2022-06-28,17,2.1179,499
588,37.476741,126.952437,13,37.463096,126.954647,4,2022-06-28,17,1.8749,268
589,37.475664,126.952545,14,37.455393,126.954787,1,2022-06-28,17,2.7954,284
590,37.475664,126.952545,14,37.454972,126.951899,2,2022-06-28,17,2.818,608
591,37.475664,126.952545,14,37.463096,126.954647,4,2022-06-28,17,1.7622,289
592,37.478891,126.949992,15,37.453852,126.950869,0,2022-06-28,17,3.3346,201
593,37.478891,126.949992,15,37.455393,126.954787,1,2022-06-28,17,3.3265,195
594,37.478891,126.949992,15,37.460319,126.948958,3,2022-06-28,17,2.5379,193
595,37.482838,126.946405,16,37.453852,126.950869,0,2022-06-28,17,4.1231,271
596,37.482838,126.946405,16,37.454972,126.951899,2,2022-06-28,17,4.1376,297
597,37.482838,126.946405,16,37.460319,126.948958,3,2022-06-28,17,3.3265,538
598,37.482838,126.946405,16,37.463096,126.954647,4,2022-06-28,17,3.0835,545
599,37.480794,126.95568,17,37.453852,126.950869,0,2022-06-28,17,3.7803,228
600,37.480794,126.95568,17,37.455393,126.954787,1,2022-06-28,17,3.2831,806
601,37.480794,126.95568,17,37.460319,126.948958,3,2022-06-28,17,2.9837,541
602,37.480794,126.95568,17,37.463096,126.954647,4,2022-06-28,17,2.7407,547
603,37.480794,126.95568,17,37.457313,126.952549,5,2022-06-28,17,3.7626,952
604,37.468294,126.951011,18,37.453852,126.950869,0,2022-06-28,17,1.9312,512
605,37.468294,126.951011,18,37.455393,126.954787,1,2022-06-28,17,1.9232,213
606,37.468294,126.951011,18,37.454972,126.951899,2,2022-06-28,17,1.9457,637
607,37.468294,126.951011,18,37.460319,126.948958,3,2022-06-28,17,1.1346,474
608,37.468294,126.951011,18,37.463096,126.954647,4,2022-06-28,17,0.89,192
609,37.468294,126.951011,18,37.457313,126.952549,5,2022-06-28,17,2.4028,313
610,37.452842,126.953157,19,37.455393,126.954787,1,2022-06-28,17,0.3203,56
611,37.452842,126.953157,19,37.454972,126.951899,2,2022-06-28,17,0.4249,215
612,37.452842,126.953157,19,37.460319,126.948958,3,2022-06-28,17,1.1748,410
613,37.452842,126.953157,19,37.463096,126.954647,4,2022-06-28,17,1.3535,139
614,37.452842,126.953157,19,37.457313,126.952549,5,2022-06-28,17,0.6985,224
615,37.458845,126.955165,0,37.455393,126.954787,1,2022-07-02,17,0.9737,697
616,37.465666,126.949285,1,37.453852,126.950869,0,2022-07-02,17,1.4516,238
617,37.465666,126.949285,1,37.454972,126.951899,2,2022-07-02,17,1.4661,266
618,37.465666,126.949285,1,37.460319,126.948958,3,2022-07-02,17,0.6534,154
619,37.467632,126.947108,2,37.460319,126.948958,3,2022-07-02,17,0.89,154
620,37.470579,126.952287,3,37.455393,126.954787,1,2022-07-02,17,2.208,253
621,37.47089,126.958315,4,37.455393,126.954787,1,2022-07-02,17,1.8411,499
622,37.47089,126.958315,4,37.454972,126.951899,2,2022-07-02,17,2.3883,591
623,37.47089,126.958315,4,37.463096,126.954647,4,2022-07-02,17,1.4516,409
624,37.454492,126.954166,5,37.453852,126.950869,0,2022-07-02,17,0.3879,177
625,37.454492,126.954166,5,37.455393,126.954787,1,2022-07-02,17,0.1143,42
626,37.454492,126.954166,5,37.460319,126.948958,3,2022-07-02,17,1.1845,375
627,37.469163,126.964951,6,37.454972,126.951899,2,2022-07-02,17,2.7858,241
628,37.469163,126.964951,6,37.460319,126.948958,3,2022-07-02,17,3.2911,341
629,37.469163,126.964951,6,37.463096,126.954647,4,2022-07-02,17,1.8491,247
630,37.469163,126.964951,6,37.457313,126.952549,5,2022-07-02,17,2.7182,277
631,37.477839,126.959765,7,37.453852,126.950869,0,2022-07-02,17,3.4907,857
632,37.477839,126.959765,7,37.455393,126.954787,1,2022-07-02,17,2.9902,1342
633,37.477839,126.959765,7,37.454972,126.951899,2,2022-07-02,17,3.5373,840
634,37.477839,126.959765,7,37.463096,126.954647,4,2022-07-02,17,2.6007,720
635,37.477839,126.959765,7,37.457313,126.952549,5,2022-07-02,17,3.4697,996
636,37.460598,126.949101,8,37.455393,126.954787,1,2022-07-02,17,1.7526,624
637,37.460598,126.949101,8,37.454972,126.951899,2,2022-07-02,17,1.2666,566
638,37.460598,126.949101,8,37.460319,126.948958,3,2022-07-02,17,0.4538,362
639,37.460598,126.949101,8,37.463096,126.954647,4,2022-07-02,17,1.6335,760
640,37.447096,126.950394,9,37.453852,126.950869,0,2022-07-02,17,0.8916,173
641,37.447096,126.950394,9,37.463096,126.954647,4,2022-07-02,17,2.1179,144
642,37.447096,126.950394,9,37.457313,126.952549,5,2022-07-02,17,1.4645,201
643,37.472462,126.953087,10,37.453852,126.950869,0,2022-07-02,17,2.4382,488
644,37.472462,126.953087,10,37.457313,126.952549,5,2022-07-02,17,2.9097,295
645,37.470883,126.942883,11,37.453852,126.950869,0,2022-07-02,17,2.4945,374
646,37.470883,126.942883,11,37.463096,126.954647,4,2022-07-02,17,2.0101,559
647,37.470883,126.942883,11,37.457313,126.952549,5,2022-07-02,17,3.5245,940
648,37.476741,126.952437,13,37.453852,126.950869,0,2022-07-02,17,2.9145,478
649,37.476741,126.952437,13,37.460319,126.948958,3,2022-07-02,17,2.1179,478
650,37.475664,126.952545,14,37.460319,126.948958,3,2022-07-02,17,2.0069,530
651,37.475664,126.952545,14,37.463096,126.954647,4,2022-07-02,17,1.7622,288
652,37.475664,126.952545,14,37.457313,126.952549,5,2022-07-02,17,3.275,358
653,37.478891,126.949992,15,37.454972,126.951899,2,2022-07-02,17,3.349,213
654,37.478891,126.949992,15,37.463096,126.954647,4,2022-07-02,17,2.2933,190
655,37.482838,126.946405,16,37.453852,126.950869,0,2022-07-02,17,4.1231,274
656,37.482838,126.946405,16,37.454972,126.951899,2,2022-07-02,17,4.1376,277
657,37.482838,126.946405,16,37.460319,126.948958,3,2022-07-02,17,3.3265,244
658,37.482838,126.946405,16,37.463096,126.954647,4,2022-07-02,17,3.0835,261
659,37.480794,126.95568,17,37.455393,126.954787,1,2022-07-02,17,3.2831,1342
660,37.480794,126.95568,17,37.454972,126.951899,2,2022-07-02,17,3.7948,237
661,37.480794,126.95568,17,37.460319,126.948958,3,2022-07-02,17,2.9837,965
662,37.468294,126.951011,18,37.453852,126.950869,0,2022-07-02,17,1.9312,899
663,37.468294,126.951011,18,37.455393,126.954787,1,2022-07-02,17,1.9232,218
